source_repository_path,source_parquet,source_parquet_sha256,row_in_parquet,id,provider,description,semantic_group_sha256,audio_path,audio_path_extension,audio_path_matches_description,audio_path_contains_description,audio_bytes,audio_sha256,signature_status,dataset_license_id,dataset_license_scope,description_license_id,license_source_url,attribution_required,attribution_text,provider_rights_status,conservative_training_eligibility,training_eligible,noncommercial_training_status,competition_training_status,raw_audio_redistribution_status,probe_status,probe_error,codec,sample_rate_hz,channels,sample_fmt,bits_per_raw_sample,stream_duration_seconds,container_format,container_duration_seconds,container_bitrate_bps,decode_status,decode_error,decoded_pcm_f32le_sha256,decoded_sample_count,decoded_frame_count,decoded_duration_seconds,nonfinite_sample_count,peak_abs,rms,silent_sample_count,silent_sample_fraction_lt_1e_4,clipped_sample_count,clipped_sample_fraction_ge_0_999
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,1,00941,MusicGen Medium,"ambient, chillout, hiphop",addfb6ab68d604524e99f9edb2e796e8ae394e42ff86bc996d1984f76cd888a5,ambient_chillout_hiphop.wav,.wav,True,True,1303098,d3d203e06f0d4fd861b8a1d4ddb404a72ff1209f7ecc1604cd93c24ab47103c6,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,bb5390746a4d144d7778091ae046ad676a5acb75a3c9c912e966c144779d5f6f,325760,325760,10.18,0,0.33598464727401733,0.09489240597849355,384,0.0011787819253438114,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,2,00942,MusicGen Medium,"electronic, downtempo, christmas",3564d717442d0128376fa7d3f8e5edc0bed0067d170cdaafacb8bc94baab4f47,electronic_downtempo_christmas.wav,.wav,True,True,1303098,e415035643c5bcf7fdd7cd698a8ba44c3f1ca478f2ec460629618a85fe1c1ecf,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,ba20881d09ff95948ed236a6eb05cea2e1c15b7b490823cc25e218c82d9b7a1d,325760,325760,10.18,0,0.41139131784439087,0.05808617559112362,446,0.001369106090373281,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,3,00943,MusicGen Medium,"metal, rock, electronic",0f8c5677998ec3c3857aa8c86f55cfa15cb04644047d3da8aca54c333cbb9633,metal_rock_electronic.wav,.wav,True,True,1303098,2f396c877aca619cfc23c7ece9efb0de8cdfb1a461fa7c8ceaedc89126fd0017,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,6df68c71ad22e64ac5fbf3f565f6e5adde6804bd7ebca9d996d1a08540908b6c,325760,325760,10.18,0,1.3018126487731934,0.28251950609003407,92,0.0002824165029469548,89,0.0002732072691552063
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,4,00944,MusicGen Medium,"metal, electronic, soundtrack",c3aa730520d94d3eb7acd1d4f5d9a9259deb904d3638963a1f0d854f390defa8,metal_electronic_soundtrack.wav,.wav,True,True,1303098,51b1666ca146c9ae852f31f9b91b9aaf25d55100c20292bb81b72feb6482d40d,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,ffc0e5e8d47af8d6c744bf3e3041d929450a195c8172a9e8f3bca730159ac6a9,325760,325760,10.18,0,1.3854635953903198,0.24357657437628402,107,0.00032846267190569744,52,0.00015962671905697445
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,5,00945,MusicGen Medium,"pop, mellow, guitar",60c9d18642d4620063e70d3670139ac85ecd2d61e30b9d632922fe6cdb5dbd42,pop_mellow_guitar.wav,.wav,True,True,1303098,1f373218dfb6d6a1a37c641dc088d139fb7f344d1fef5d02039b5a8e1ac55183,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,c6e1dad55ebdc9a4840d1f728859d5d3983bf331832d629abb296400c3488552,325760,325760,10.18,0,0.648237943649292,0.1531918844466274,257,0.0007889243614931237,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,6,00946,MusicGen Medium,"electronic, techno, progressive",8215046c5a29c81ec8b4b06b2b66f607da23de537c481ef557f78c668447a23e,electronic_techno_progressive.wav,.wav,True,True,1303098,ab36bd70fb705b8e13126474ba0576d91b7f62de8ae3e57672acfd9272b0a25b,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,7f3984e26e6a500e3793694d1815857b9bfa9b45031419516f100afe273d9644,325760,325760,10.18,0,0.7017875909805298,0.14562281751869596,630,0.0019339390962671906,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,7,00947,MusicGen Medium,"funk, world, african",7d093236050ae0b14f502e3895e93f60462155cd2cd95540b95852e9f07b78fa,funk_world_african.wav,.wav,True,True,1303098,a65c06379d9dc9b683fd98d1dcdb67941c349cdf48629575fe14fb9e5ade1e42,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,f6027a1943eb0357ab5ba5896133929426d1aed8a6fed85d1ef2648d47c52d2f,325760,325760,10.18,0,0.9580519795417786,0.22109965800915124,670,0.002056728880157171,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,8,00948,MusicGen Medium,"synthesizer, strings, bass",fc80959dfd410e5236c4dbcd8c4b8b014533fa7b6d5ef5bf7078cacc8c46ab97,synthesizer_strings_bass.wav,.wav,True,True,1303098,df2b4db263faf2e1eeddd8d46b0f3f7d301a04377170668ef7a6a4084064d481,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,cf6f79dc5b8639cff34cf9c54e54e73df5234109fcbe569417943ac5b457e8a5,325760,325760,10.18,0,0.9838935732841492,0.115770885562937,314,0.0009638998035363458,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,9,00949,MusicGen Medium,"rock, electronic, newwave",cbbc13961d50d67c0b5a8585a4a10182b0730a355002855ef8eee58af57965ad,rock_electronic_newwave.wav,.wav,True,True,1303098,10e5f584dedde35951974838a4a8feef8970100754246aa12b31d425b7be5eda,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,ce5580f91530a1be6e23403694c73b1b2997eedb6c5c4f7eef804f5f8c6d4f92,325760,325760,10.18,0,0.7896201014518738,0.18755088405409215,113,0.0003468811394891945,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,10,00950,MusicGen Medium,"orchestral, folk, celtic",a15398c191fb9a7ee0cf70d66243242fd67919c3d7aaf23ec875d2785fefc19f,orchestral_folk_celtic.wav,.wav,True,True,1303098,a2a695d1ee7859dbc8ee5a8af87195bdf9bfc62ccebd4f9d215bde687fdcb8f6,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,264436d64fc218699480dd9e03528d8351d29d38993aa734302048bf2bfe0b88,325760,325760,10.18,0,0.6914429068565369,0.19213170444496946,132,0.00040520628683693514,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,11,00951,MusicGen Medium,"electronic, ambient, soundtrack",d710281ea281c6775d0285d9a2f7b5876f49fcda61d0639eeb9a262146554258,electronic_ambient_soundtrack.wav,.wav,True,True,1303098,48ea6a18b7cc9a22a67f1d3226f5e402f4d7fdcd6deb3af955842fb33bad2bb1,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,667dfdb486c4e6b5a039deb29f054fa623e957119bba33d306ec0ec8b511add0,325760,325760,10.18,0,0.7338207364082336,0.1902124884873946,121,0.00037143909626719055,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,12,00952,MusicGen Medium,"techno, dance, tribal",54032eb3a6c7c684a7f84f486b269b197c58224a2e201231f40f83819e55d036,techno_dance_tribal.wav,.wav,True,True,1303098,05f0c6a295eb4ceb2f7e8fe17bec0217cc68ad73d6156880726be028ecf5fd7c,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,ccb17d67fc20ea38a74f342087a79a8b0e175c37cdffdd355f906d36d966df49,325760,325760,10.18,0,0.7673006653785706,0.0884969748636208,355,0.0010897593320235756,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,13,00953,MusicGen Medium,"folk, country, happy",6b76b2d3f14fa0580ffe17bb19e596a36faec394d93947448aed9f9662f23c2f,folk_country_happy.wav,.wav,True,True,1303098,7cba3dbe29cd9802bccd7e06c6c8dd31c86d710d05fc9b91a4de19bcb1ac7f34,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,204186ede6ef2b902d9e35b5a86be59a84e059d690d77f60a7b2999209309ae2,325760,325760,10.18,0,0.8730862736701965,0.13971450821688583,253,0.0007766453831041257,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,14,00954,MusicGen Medium,"easylistening, world, orchestral",efe9b5fd566eee1978cba2ccbe1dbd624682bd8bfd18a4f17b0cd986a5fe723a,easylistening_world_orchestral.wav,.wav,True,True,1303098,eec4c3998d63b69b3fcd00556f3a15e49e9fcf3535771c4bfd2acdccad043ab2,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,6dab029899c2a4eee3446f8a8a9601a756d9258b852745155f3c00c10da15660,325760,325760,10.18,0,0.27430838346481323,0.05687861666090296,447,0.0013721758349705304,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,15,00955,MusicGen Medium,"techno, voice, bass",be23ca779e374b12af18c143c53c62f36d7cd097266b9d27adf17492737a02d2,techno_voice_bass.wav,.wav,True,True,1303098,3c7be963d776e92bd22f9312466b14b1dd97f78f3b7ac209aba745917dc0f424,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,cfb85a95be572c242243d9157598f93efa07f0bb83914ff0c6b85e2261598a33,325760,325760,10.18,0,1.4376413822174072,0.35261097795081797,4256,0.01306483300589391,1619,0.0049699165029469545
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,16,00956,MusicGen Medium,"electronic, experimental, percussion",02e868494bf74e554c0ad6f9c2ad10e6849baf53b6deae506611c1ab43c02f39,electronic_experimental_percussion.wav,.wav,True,True,1303098,2de791c537a5b6c3ef18e2f11602c1013c658d58f110cdb9f290a402e1436daa,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,7ebb5722216cd08e81304d6e8ddb5951ba172616dbf3f4ab5d03be9bbbef4140,325760,325760,10.18,0,0.28015249967575073,0.034142448029418834,1255,0.0038525294695481334,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,17,00957,MusicGen Medium,"chillout, soundtrack, violin",ddb13fce0bdfdd4a8e4417a3ec900ec230e49b3568cffa476990cf5968b960fe,chillout_soundtrack_violin.wav,.wav,True,True,1303098,1679e8c4f5a8910cbbfe8b64ab948c52d5ac51a6ca716d29b8ab9e81407d09ef,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,6b59a34d79de6fddfb2fb9f76714b55786c8dcfbdb917314b9a7215d6f24f1c6,325760,325760,10.18,0,1.1854349374771118,0.0772057368024594,1301,0.003993737721021611,7,2.1488212180746563e-05
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,18,00958,MusicGen Medium,"pop, trance, house",6a8a758cce094f332ef0336089920922b94803f66e405a7e07ed82463baa9c35,pop_trance_house.wav,.wav,True,True,1303098,828f97cc9d9e21a351fe17afd8c77f38b4789aafed15bb8441778b3cf09dede0,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,270df43764c7c99e3cf6b89bc3e142ae5345b8886ad909e3da3254aafc451bd7,325760,325760,10.18,0,0.844637930393219,0.23227939685650234,107,0.00032846267190569744,0,0.0
data/train-00038-of-00210.parquet,train-00038-of-00210.parquet,eb082afa58e9d217260721908f6086950c85748ca0044477417ebdede21a7318,19,00959,MusicGen Medium,"latin, african, percussion",83752006f6cd7f3df5617868f04fbdc9e3aaa456eeddbfd27b46491e2bbdbf40,latin_african_percussion.wav,.wav,True,True,1303098,81077445329d12cbeb486e715571bc012284af42825cb656cdb9937136392fec,RIFF_WAVE,CC-BY-4.0,generated_audio_per_pinned_revision_README,CC-BY-NC-SA-4.0,https://huggingface.co/datasets/disco-eth/AIME/blob/b84d4be5eda830b6eb714998569dba73530f2601/README.md,True,"AIME dataset, Grotschla et al., ETH Zurich, disco-eth/AIME, revision b84d4be5eda830b6eb714998569dba73530f2601, CC BY 4.0",GO_AIME_DIRECT_CC_BY_4_GRANT_NO_EXPLICIT_OUTPUT_RELICENSE_PROHIBITION_FOUND,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,True,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_WITH_AIME_CC_BY_4_ATTRIBUTION,GO_CC_BY_4_WITH_ATTRIBUTION,OK,,pcm_f32le,32000,1,flt,,10.18,wav,10.18,,OK,,5e827b4f38a111e537c6c2bfc375edf56d6b06cc09affafed1bb8d9f43bf391b,325760,325760,10.18,0,0.7320786118507385,0.03464302015659032,2435,0.007474828094302554,0,0.0
